cluster,offset_hex,evo_id,scene,expected_color_id_guess,near_small_values,bytes_before,bytes_after
cluster_B_scene_commands_candidate,0x1682FA,534,agumon_warp_to_wargreymon,1,-11:1 -9:1 -8:1 -7:2 -6:6 -5:2 -3:2 -1:2 +3:2 +5:2 +7:2 +9:2 +11:2 +13:2 +15:2 +17:2 +19:2 +21:2 +23:2,01 02 06 02 0C 02 11 02,1B 02 20 02 25 02 29 02 2F 02 34 02 3D 02 42 02
cluster_C_scene_commands_candidate,0x16CF13,512,tsunomon_to_gabumon,2,+3:5 +9:5 +11:5 +23:6,00 2D 00 06 00 01 A0 06,00 05 2A 20 00 20 00 05 00 05 2E 20 00 0D 00 0A
cluster_C_scene_commands_candidate,0x16CF8F,512,tsunomon_to_gabumon,2,-5:6 -3:1 -1:6 +3:5 +9:5 +11:5 +23:6,00 2D 00 06 00 01 A0 06,00 05 2A 0D 00 0D 00 05 00 05 2E 0D 00 20 00 0A
cluster_C_scene_commands_candidate,0x16CFD2,512,tsunomon_to_gabumon,2,-10:5 -8:3 -6:1 -4:7 +2:5 +8:5 +11:2 +12:5 +18:1 +22:5,03 20 01 00 07 2C FF 7F,05 00 0A 24 FF 7F 05 00 00 02 05 00 BD FC 0C 00
cluster_C_scene_commands_candidate,0x16CFDC,512,tsunomon_to_gabumon,2,-9:2 -8:5 -2:5 +2:5 +8:1 +12:5 +16:1 +18:3 +20:1 +22:7,05 00 0A 24 FF 7F 05 00,05 00 BD FC 0C 00 01 88 12 00 05 00 0D 20 01 00
cluster_C_scene_commands_candidate,0x16CFF6,512,tsunomon_to_gabumon,2,-10:1 -8:3 -6:1 -4:7 +2:5 +8:5 +11:2 +12:5 +18:1 +20:6 +22:5,03 20 01 00 07 2C FF 7F,05 00 0A 24 FF 7F 05 00 00 02 05 00 BD FC 0A 00
cluster_C_scene_commands_candidate,0x16D000,512,tsunomon_to_gabumon,2,-9:2 -8:5 -2:5 +2:5 +8:1 +10:6 +12:5 +18:5 +21:2,05 00 0A 24 FF 7F 05 00,05 00 BD FC 0A 00 01 A0 06 00 05 00 0A 0C 00 10
cluster_C_scene_commands_candidate,0x16D014,512,tsunomon_to_gabumon,2,-12:1 -10:6 -8:5 -2:5 +8:5 +11:2 +16:1 +18:6 +20:5,05 00 0A 0C 00 10 05 00,50 00 0A 24 00 10 05 00 00 02 0F 00 0A 00 01 A0
cluster_C_scene_commands_candidate,0x16D01E,512,tsunomon_to_gabumon,2,-12:5 -9:2 -2:5 +6:1 +8:6 +10:5 +16:5 +19:2,50 00 0A 24 00 10 05 00,0F 00 0A 00 01 A0 06 00 05 00 0A 0C 00 10 05 00
cluster_C_scene_commands_candidate,0x16D030,512,tsunomon_to_gabumon,2,-12:1 -10:6 -8:5 -2:5 +8:5 +11:2 +12:5 +16:1 +18:6 +20:5,05 00 0A 0C 00 10 05 00,3F 00 0A 24 00 10 05 00 00 02 05 00 0A 00 01 A0
cluster_C_scene_commands_candidate,0x16D03A,512,tsunomon_to_gabumon,2,-12:5 -9:2 -2:5 +2:5 +6:1 +8:6 +10:5 +16:5 +19:2,3F 00 0A 24 00 10 05 00,05 00 0A 00 01 A0 06 00 05 00 0A 0C 00 10 05 00
cluster_C_scene_commands_candidate,0x16D04C,512,tsunomon_to_gabumon,2,-12:1 -10:6 -8:5 -2:5 +8:5 +11:2 +12:5 +16:1 +18:6 +20:5,05 00 0A 0C 00 10 05 00,3C 00 0A 24 00 10 05 00 00 02 05 00 0A 00 01 A0
cluster_C_scene_commands_candidate,0x16D056,512,tsunomon_to_gabumon,2,-12:5 -9:2 -2:5 +2:5 +6:1 +8:6 +10:5 +16:5 +19:2,3C 00 0A 24 00 10 05 00,05 00 0A 00 01 A0 06 00 05 00 0A 0C 00 10 05 00
cluster_C_scene_commands_candidate,0x16D068,512,tsunomon_to_gabumon,2,-12:1 -10:6 -8:5 -2:5 +8:5 +11:2 +12:5 +16:1 +18:6 +20:5,05 00 0A 0C 00 10 05 00,4D 00 0A 24 00 10 05 00 00 02 05 00 0A 00 01 A0
cluster_C_scene_commands_candidate,0x16D072,512,tsunomon_to_gabumon,2,-12:5 -9:2 -2:5 +2:5 +6:1 +8:6 +10:5 +16:5 +19:2,4D 00 0A 24 00 10 05 00,05 00 0A 00 01 A0 06 00 05 00 0A 0C 00 10 05 00
cluster_C_scene_commands_candidate,0x16D084,512,tsunomon_to_gabumon,2,-12:1 -10:6 -8:5 -2:5 +8:5 +11:2 +12:5 +16:1 +18:6 +20:5,05 00 0A 0C 00 10 05 00,7F 00 0A 24 00 10 05 00 00 02 05 00 0A 00 01 A0
cluster_C_scene_commands_candidate,0x16D08E,512,tsunomon_to_gabumon,2,-12:5 -9:2 -2:5 +2:5 +6:1 +8:6 +10:5 +16:5 +19:2,7F 00 0A 24 00 10 05 00,05 00 0A 00 01 A0 06 00 05 00 0A 0C 00 10 05 00
cluster_C_scene_commands_candidate,0x16D0A0,512,tsunomon_to_gabumon,2,-12:1 -10:6 -8:5 -2:5 +8:5 +11:2 +12:5 +16:1 +18:6 +20:5,05 00 0A 0C 00 10 05 00,4D 00 0A 24 00 10 05 00 00 02 05 00 0A 00 01 A0
cluster_C_scene_commands_candidate,0x16D0AA,512,tsunomon_to_gabumon,2,-12:5 -9:2 -2:5 +2:5 +6:1 +8:6 +10:5 +16:5 +19:2,4D 00 0A 24 00 10 05 00,05 00 0A 00 01 A0 06 00 05 00 0A 0C 00 10 05 00
cluster_C_scene_commands_candidate,0x16D0BC,512,tsunomon_to_gabumon,2,-12:1 -10:6 -8:5 -2:5 +8:5 +11:2 +12:5 +17:8 +19:3 +20:1,05 00 0A 0C 00 10 05 00,46 00 0A 24 00 10 05 00 00 02 05 00 38 00 0A 08
cluster_C_scene_commands_candidate,0x16D0C6,512,tsunomon_to_gabumon,2,-12:5 -9:2 -2:5 +2:5 +7:8 +9:3 +10:1 +14:2 +16:3 +18:1,46 00 0A 24 00 10 05 00,05 00 38 00 0A 08 33 03 01 80 44 00 02 22 03 00
cluster_C_scene_commands_candidate,0x16D0D3,512,tsunomon_to_gabumon,2,-12:2 -11:5 -6:8 -4:3 -3:1 +3:3 +5:1 +12:3 +13:2 +15:6 +17:1,00 0A 08 33 03 01 80 44,22 03 00 01 00 0A 28 FF 7F 33 03 02 22 06 00 01
cluster_C_scene_commands_candidate,0x16D0DF,515,tanemon_to_palmon,5,-11:2 -9:3 -7:1 +3:6 +5:1 +12:3 +13:2 +15:9 +17:1,00 01 00 0A 28 FF 7F 33,22 06 00 01 00 0A 28 FF 7F 33 03 02 22 09 00 01
cluster_C_scene_commands_candidate,0x16D0EB,515,tanemon_to_palmon,5,-12:3 -11:2 -9:6 -7:1 +3:9 +5:1 +12:4 +13:2 +17:1,00 01 00 0A 28 FF 7F 33,22 09 00 01 00 0A 28 FF 7F CC 04 02 22 0C 00 01
cluster_C_scene_commands_candidate,0x16D0F7,516,pukamon_to_gomamon,6,-12:3 -11:2 -9:9 -7:1 +5:1 +12:4 +13:2 +17:1,00 01 00 0A 28 FF 7F CC,22 0C 00 01 00 0A 28 FF 7F CC 04 02 22 0E 00 01
cluster_C_scene_commands_candidate,0x16D103,516,pukamon_to_gomamon,6,-12:4 -11:2 -7:1 +5:1 +12:4 +13:2 +17:1,00 01 00 0A 28 FF 7F CC,22 0E 00 01 00 0A 28 FF 7F CC 04 02 22 10 00 01
cluster_C_scene_commands_candidate,0x16D10F,516,pukamon_to_gomamon,6,-12:4 -11:2 -7:1 +5:1 +12:6 +13:2 +17:1,00 01 00 0A 28 FF 7F CC,22 10 00 01 00 0A 28 FF 7F 66 06 02 22 13 00 01
cluster_C_scene_commands_candidate,0x16D11B,518,agumon_to_greymon,1,-12:4 -11:2 -7:1 +5:1 +12:9 +13:2 +17:1,00 01 00 0A 28 FF 7F 66,22 13 00 01 00 0A 28 FF 7F 99 09 02 22 15 00 01
cluster_C_scene_commands_candidate,0x16D127,521,tentomon_to_kabuterimon,4,-12:6 -11:2 -7:1 +5:1 +13:2 +17:1,00 01 00 0A 28 FF 7F 99,22 15 00 01 00 0A 28 FF 7F CC 0C 02 22 1A 00 01
cluster_C_scene_commands_candidate,0x16D133,524,patamon_to_angemon,7,-12:9 -11:2 -7:1 +5:1 +13:2 +17:1 +19:2 +23:1,00 01 00 0A 28 FF 7F CC,22 1A 00 01 00 0A 28 FF 7F 66 0E 02 22 1C 00 01
cluster_C_scene_commands_candidate,0x16D13F,526,garurumon_to_weregarurumon,2,-11:2 -7:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 0A 28 FF 7F 66,22 1C 00 01 00 02 22 1D 00 01 00 02 22 1C 00 01
cluster_C_scene_commands_candidate,0x16D145,512,tsunomon_to_gabumon,2,-5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,7F 66 0E 02 22 1C 00 01,22 1D 00 01 00 02 22 1C 00 01 00 02 22 1E 00 01
cluster_C_scene_commands_candidate,0x16D14B,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:1 +21:3,00 01 00 02 22 1D 00 01,22 1C 00 01 00 02 22 1E 00 01 00 02 22 1C 00 01
cluster_C_scene_commands_candidate,0x16D151,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:1 +15:3 +22:2,00 01 00 02 22 1C 00 01,22 1E 00 01 00 02 22 1C 00 01 00 01 80 03 00 1A
cluster_C_scene_commands_candidate,0x16D157,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:1 +9:3 +16:2,00 01 00 02 22 1E 00 01,22 1C 00 01 00 01 80 03 00 1A 20 FF FF 00 02 FF
cluster_C_scene_commands_candidate,0x16D166,512,tsunomon_to_gabumon,2,-10:1 -8:1 -6:3 +10:6 +12:3 +14:1 +16:1 +20:2 +21:2 +22:1,01 80 03 00 1A 20 FF FF,FF 7F 28 00 0A 0C 00 10 06 00 03 20 01 00 01 80
cluster_C_scene_commands_candidate,0x16D179,512,tsunomon_to_gabumon,2,-9:6 -7:3 -5:1 -3:1 +2:2 +3:1 +5:2 +7:3 +9:1 +11:2 +13:9 +15:1 +17:2 +21:1 +23:2,00 03 20 01 00 01 80 44,02 01 00 02 22 03 00 01 00 02 22 09 00 01 00 02
cluster_C_scene_commands_candidate,0x16D17A,514,mochimon_to_tentomon,4,-10:6 -8:3 -6:1 -4:1 +2:1 +4:2 +6:3 +8:1 +10:2 +12:9 +14:1 +16:2 +20:1 +22:2,03 20 01 00 01 80 44 00,01 00 02 22 03 00 01 00 02 22 09 00 01 00 02 22
cluster_C_scene_commands_candidate,0x16D17D,512,tsunomon_to_gabumon,2,-11:3 -9:1 -7:1 -3:2 -2:2 -1:1 +3:3 +5:1 +7:2 +9:9 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 80 44 00 02 02 01,22 03 00 01 00 02 22 09 00 01 00 02 22 0C 00 01
cluster_C_scene_commands_candidate,0x16D183,512,tsunomon_to_gabumon,2,-9:2 -8:2 -7:1 -5:2 -3:3 -1:1 +3:9 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,02 01 00 02 22 03 00 01,22 09 00 01 00 02 22 0C 00 01 00 02 22 0E 00 01
cluster_C_scene_commands_candidate,0x16D189,512,tsunomon_to_gabumon,2,-11:2 -9:3 -7:1 -5:2 -3:9 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 09 00 01,22 0C 00 01 00 02 22 0E 00 01 00 02 22 10 00 01
cluster_C_scene_commands_candidate,0x16D18F,512,tsunomon_to_gabumon,2,-11:2 -9:9 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 0C 00 01,22 0E 00 01 00 02 22 10 00 01 00 02 22 13 00 01
cluster_C_scene_commands_candidate,0x16D195,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 0E 00 01,22 10 00 01 00 02 22 13 00 01 00 02 22 18 00 01
cluster_C_scene_commands_candidate,0x16D19B,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 10 00 01,22 13 00 01 00 02 22 18 00 01 00 02 22 1A 00 01
cluster_C_scene_commands_candidate,0x16D1A1,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 13 00 01,22 18 00 01 00 02 22 1A 00 01 00 02 22 1C 00 01
cluster_C_scene_commands_candidate,0x16D1A7,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 18 00 01,22 1A 00 01 00 02 22 1C 00 01 00 02 22 1D 00 01
cluster_C_scene_commands_candidate,0x16D1AD,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 1A 00 01,22 1C 00 01 00 02 22 1D 00 01 00 02 22 1C 00 01
cluster_C_scene_commands_candidate,0x16D1B3,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 1C 00 01,22 1D 00 01 00 02 22 1C 00 01 00 02 22 1E 00 01
cluster_C_scene_commands_candidate,0x16D1B9,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:1 +21:3,00 01 00 02 22 1D 00 01,22 1C 00 01 00 02 22 1E 00 01 00 02 22 1C 00 01
cluster_C_scene_commands_candidate,0x16D1BF,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:1 +15:3 +22:2,00 01 00 02 22 1C 00 01,22 1E 00 01 00 02 22 1C 00 01 00 01 80 03 00 1A
cluster_C_scene_commands_candidate,0x16D1C5,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:1 +9:3 +16:2,00 01 00 02 22 1E 00 01,22 1C 00 01 00 01 80 03 00 1A 20 FF FF 00 02 FF
cluster_C_scene_commands_candidate,0x16D1D4,512,tsunomon_to_gabumon,2,-10:1 -8:1 -6:3 +12:6 +14:3 +16:2 +18:1 +22:2 +23:2,01 80 03 00 1A 20 FF FF,FF 7F BD FC 28 00 0A 0C 00 10 06 00 03 20 02 00
cluster_C_scene_commands_candidate,0x16D1E9,512,tsunomon_to_gabumon,2,-9:6 -7:3 -5:2 -3:1 +2:2 +3:1 +5:2 +7:3 +9:1 +11:2 +13:9 +15:1 +17:2 +21:1 +23:2,00 03 20 02 00 01 80 44,02 01 00 02 22 03 00 01 00 02 22 09 00 01 00 02
cluster_C_scene_commands_candidate,0x16D1EA,514,mochimon_to_tentomon,4,-10:6 -8:3 -6:2 -4:1 +2:1 +4:2 +6:3 +8:1 +10:2 +12:9 +14:1 +16:2 +20:1 +22:2,03 20 02 00 01 80 44 00,01 00 02 22 03 00 01 00 02 22 09 00 01 00 02 22
cluster_C_scene_commands_candidate,0x16D1ED,512,tsunomon_to_gabumon,2,-11:3 -9:2 -7:1 -3:2 -2:2 -1:1 +3:3 +5:1 +7:2 +9:9 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 80 44 00 02 02 01,22 03 00 01 00 02 22 09 00 01 00 02 22 0C 00 01
cluster_C_scene_commands_candidate,0x16D1F3,512,tsunomon_to_gabumon,2,-9:2 -8:2 -7:1 -5:2 -3:3 -1:1 +3:9 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,02 01 00 02 22 03 00 01,22 09 00 01 00 02 22 0C 00 01 00 02 22 0E 00 01
cluster_C_scene_commands_candidate,0x16D1F9,512,tsunomon_to_gabumon,2,-11:2 -9:3 -7:1 -5:2 -3:9 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 09 00 01,22 0C 00 01 00 02 22 0E 00 01 00 02 22 10 00 01
cluster_C_scene_commands_candidate,0x16D1FF,512,tsunomon_to_gabumon,2,-11:2 -9:9 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 0C 00 01,22 0E 00 01 00 02 22 10 00 01 00 02 22 13 00 01
cluster_C_scene_commands_candidate,0x16D205,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 0E 00 01,22 10 00 01 00 02 22 13 00 01 00 02 22 18 00 01
cluster_C_scene_commands_candidate,0x16D20B,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 10 00 01,22 13 00 01 00 02 22 18 00 01 00 02 22 1A 00 01
cluster_C_scene_commands_candidate,0x16D211,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 13 00 01,22 18 00 01 00 02 22 1A 00 01 00 02 22 1C 00 01
cluster_C_scene_commands_candidate,0x16D217,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 18 00 01,22 1A 00 01 00 02 22 1C 00 01 00 02 22 1D 00 01
cluster_C_scene_commands_candidate,0x16D21D,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 1A 00 01,22 1C 00 01 00 02 22 1D 00 01 00 02 22 1C 00 01
cluster_C_scene_commands_candidate,0x16D223,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:2 +23:1,00 01 00 02 22 1C 00 01,22 1D 00 01 00 02 22 1C 00 01 00 02 22 1E 00 01
cluster_C_scene_commands_candidate,0x16D229,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:2 +17:1 +19:1 +21:3,00 01 00 02 22 1D 00 01,22 1C 00 01 00 02 22 1E 00 01 00 02 22 1C 00 01
cluster_C_scene_commands_candidate,0x16D22F,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:2 +11:1 +13:1 +15:3 +22:2,00 01 00 02 22 1C 00 01,22 1E 00 01 00 02 22 1C 00 01 00 01 80 03 00 1A
cluster_C_scene_commands_candidate,0x16D235,512,tsunomon_to_gabumon,2,-11:2 -7:1 -5:2 -1:1 +5:1 +7:1 +9:3 +16:2 +23:1,00 01 00 02 22 1E 00 01,22 1C 00 01 00 01 80 03 00 1A 20 FF FF 00 02 FF
cluster_C_scene_commands_candidate,0x16D244,512,tsunomon_to_gabumon,2,-10:1 -8:1 -6:3 +8:1 +15:8 +16:5,01 80 03 00 1A 20 FF FF,FF 7F BD FC 14 00 01 80 48 00 0A 0C 00 08 05 00
cluster_C_scene_commands_candidate,0x16D25F,512,tsunomon_to_gabumon,2,-12:8 -11:5 -1:6 +8:4 +11:2 +12:2 +13:2 +15:2 +17:1 +19:1 +21:2 +23:2,A0 0F 00 64 00 0F C0 06,00 0A 2C 66 0E CC 04 0A 00 02 02 02 00 02 22 01
cluster_C_scene_commands_candidate,0x16D269,512,tsunomon_to_gabumon,2,-11:6 -9:2 -2:4 +2:2 +3:2 +5:2 +7:1 +9:1 +11:2 +13:2 +15:2 +18:2 +19:1 +22:2,00 0A 2C 66 0E CC 04 0A,02 02 00 02 22 01 00 01 00 02 22 02 00 02 00 0A
cluster_C_scene_commands_candidate,0x16D26A,514,mochimon_to_tentomon,4,-12:6 -10:2 -3:4 +2:2 +4:2 +6:1 +8:1 +10:2 +12:2 +14:2 +17:2 +18:1 +21:2,0A 2C 66 0E CC 04 0A 00,02 00 02 22 01 00 01 00 02 22 02 00 02 00 0A 02
cluster_C_scene_commands_candidate,0x16D26B,514,mochimon_to_tentomon,4,-11:2 -4:4 -1:2 +3:2 +5:1 +7:1 +9:2 +11:2 +13:2 +16:2 +17:1 +20:2,2C 66 0E CC 04 0A 00 02,00 02 22 01 00 01 00 02 22 02 00 02 00 0A 02 01
cluster_C_scene_commands_candidate,0x16D26D,512,tsunomon_to_gabumon,2,-6:4 -3:2 -2:2 -1:2 +3:1 +5:1 +7:2 +9:2 +11:2 +14:2 +15:1 +18:2 +23:1,0E CC 04 0A 00 02 02 02,22 01 00 01 00 02 22 02 00 02 00 0A 02 01 00 00
cluster_C_scene_commands_candidate,0x16D273,512,tsunomon_to_gabumon,2,-12:4 -9:2 -8:2 -7:2 -5:2 -3:1 -1:1 +3:2 +5:2 +8:2 +9:1 +12:2 +17:1,02 02 00 02 22 01 00 01,22 02 00 02 00 0A 02 01 00 00 02 0A 00 14 00 01
cluster_C_scene_commands_candidate,0x16D277,512,tsunomon_to_gabumon,2,-12:2 -11:2 -9:2 -7:1 -5:1 -3:2 -1:2 +4:2 +5:1 +8:2 +13:1 +20:8 +21:5,22 01 00 01 00 02 22 02,00 0A 02 01 00 00 02 0A 00 14 00 01 80 49 00 0A
cluster_C_scene_commands_candidate,0x16D27A,522,palmon_to_togemon,5,-12:2 -10:1 -8:1 -6:2 -4:2 -2:2 +2:1 +5:2 +10:1 +17:8 +18:5,01 00 02 22 02 00 02 00,01 00 00 02 0A 00 14 00 01 80 49 00 0A 0C 00 08
cluster_C_scene_commands_candidate,0x16D27E,512,tsunomon_to_gabumon,2,-12:1 -10:2 -8:2 -6:2 -3:2 -2:1 +6:1 +13:8 +14:5,02 00 02 00 0A 02 01 00,0A 00 14 00 01 80 49 00 0A 0C 00 08 05 00 0E A0
cluster_C_scene_commands_candidate,0x16D297,512,tsunomon_to_gabumon,2,-12:8 -11:5 -1:6 +8:4 +11:2 +12:2 +13:2 +15:2 +17:1 +19:1 +21:2 +23:2,A0 0F 00 64 00 0F C0 06,00 0A 2C 66 0E CC 04 0A 00 02 02 02 00 02 22 01
cluster_C_scene_commands_candidate,0x16D2A1,512,tsunomon_to_gabumon,2,-11:6 -9:2 -2:4 +2:2 +3:2 +5:2 +7:1 +9:1 +11:2 +13:2 +15:2 +18:2 +19:1 +22:2,00 0A 2C 66 0E CC 04 0A,02 02 00 02 22 01 00 01 00 02 22 02 00 02 00 0A
cluster_C_scene_commands_candidate,0x16D2A2,514,mochimon_to_tentomon,4,-12:6 -10:2 -3:4 +2:2 +4:2 +6:1 +8:1 +10:2 +12:2 +14:2 +17:2 +18:1 +21:2,0A 2C 66 0E CC 04 0A 00,02 00 02 22 01 00 01 00 02 22 02 00 02 00 0A 02
cluster_C_scene_commands_candidate,0x16D2A3,514,mochimon_to_tentomon,4,-11:2 -4:4 -1:2 +3:2 +5:1 +7:1 +9:2 +11:2 +13:2 +16:2 +17:1 +20:2,2C 66 0E CC 04 0A 00 02,00 02 22 01 00 01 00 02 22 02 00 02 00 0A 02 01
cluster_C_scene_commands_candidate,0x16D2A5,512,tsunomon_to_gabumon,2,-6:4 -3:2 -2:2 -1:2 +3:1 +5:1 +7:2 +9:2 +11:2 +14:2 +15:1 +18:2 +23:1,0E CC 04 0A 00 02 02 02,22 01 00 01 00 02 22 02 00 02 00 0A 02 01 00 00
cluster_C_scene_commands_candidate,0x16D2AB,512,tsunomon_to_gabumon,2,-12:4 -9:2 -8:2 -7:2 -5:2 -3:1 -1:1 +3:2 +5:2 +8:2 +9:1 +12:2 +17:1,02 02 00 02 22 01 00 01,22 02 00 02 00 0A 02 01 00 00 02 0A 00 0C 00 01
cluster_C_scene_commands_candidate,0x16D2AF,512,tsunomon_to_gabumon,2,-12:2 -11:2 -9:2 -7:1 -5:1 -3:2 -1:2 +4:2 +5:1 +8:2 +13:1 +20:8 +22:8 +23:2,22 01 00 01 00 02 22 02,00 0A 02 01 00 00 02 0A 00 0C 00 01 80 49 00 0A
cluster_C_scene_commands_candidate,0x16D2B2,522,palmon_to_togemon,5,-12:2 -10:1 -8:1 -6:2 -4:2 -2:2 +2:1 +5:2 +10:1 +17:8 +19:8 +20:2 +21:2 +22:3,01 00 02 22 02 00 02 00,01 00 00 02 0A 00 0C 00 01 80 49 00 0A 28 00 08
cluster_C_scene_commands_candidate,0x16D2B6,512,tsunomon_to_gabumon,2,-12:1 -10:2 -8:2 -6:2 -3:2 -2:1 +6:1 +13:8 +15:8 +16:2 +17:2 +18:3 +20:2 +22:1,02 00 02 00 0A 02 01 00,0A 00 0C 00 01 80 49 00 0A 28 00 08 00 08 02 02
cluster_C_scene_commands_candidate,0x16D2C5,520,piyomon_to_birdramon,3,-9:1 -2:8 +2:2 +3:3 +5:2 +7:1 +9:3 +11:2 +13:2 +15:3 +18:2 +19:9 +21:9,80 49 00 0A 28 00 08 00,02 03 00 02 22 01 00 03 00 02 22 02 00 03 00 0A
cluster_C_scene_commands_candidate,0x16D2C6,514,mochimon_to_tentomon,4,-10:1 -3:8 -1:8 +2:3 +4:2 +6:1 +8:3 +10:2 +12:2 +14:3 +17:2 +18:9 +20:9,49 00 0A 28 00 08 00 08,03 00 02 22 01 00 03 00 02 22 02 00 03 00 0A 02
cluster_C_scene_commands_candidate,0x16D2C9,512,tsunomon_to_gabumon,2,-6:8 -4:8 -3:2 -2:2 -1:3 +3:1 +5:3 +7:2 +9:2 +11:3 +14:2 +15:9 +17:9,28 00 08 00 08 02 02 03,22 01 00 03 00 02 22 02 00 03 00 0A 02 09 00 09
cluster_C_scene_commands_candidate,0x16D2CF,512,tsunomon_to_gabumon,2,-12:8 -10:8 -9:2 -8:2 -7:3 -5:2 -3:1 -1:3 +3:2 +5:3 +8:2 +9:9 +11:9 +18:2 +19:2,02 03 00 02 22 01 00 03,22 02 00 03 00 0A 02 09 00 09 00 10 80 1D 00 00
cluster_C_scene_commands_candidate,0x16D2D6,522,palmon_to_togemon,5,-12:2 -10:1 -8:3 -6:2 -4:2 -2:3 +2:9 +4:9 +11:2 +12:2 +18:3 +20:3 +23:2,03 00 02 22 02 00 03 00,09 00 09 00 10 80 1D 00 00 02 02 00 10 C4 1E 00
cluster_C_scene_commands_candidate,0x16D2E0,512,tsunomon_to_gabumon,2,-12:3 -9:2 -8:9 -6:9 +2:2 +8:3 +10:3 +13:2 +21:8,09 00 09 00 10 80 1D 00,02 00 10 C4 1E 00 03 00 03 00 00 02 FF 7F BD FC
cluster_C_scene_commands_candidate,0x16D2E1,514,mochimon_to_tentomon,4,-10:2 -9:9 -7:9 +7:3 +9:3 +12:2 +20:8 +23:1,00 09 00 10 80 1D 00 00,00 10 C4 1E 00 03 00 03 00 00 02 FF 7F BD FC 0D
cluster_C_scene_commands_candidate,0x16D2EC,512,tsunomon_to_gabumon,2,-11:2 -10:2 -4:3 -2:3 +9:8 +12:1 +16:2 +17:2 +18:2 +20:2 +22:1,10 C4 1E 00 03 00 03 00,FF 7F BD FC 0D 00 0A 08 CC 0C 01 80 45 00 02 02
cluster_C_scene_commands_candidate,0x16D2FB,512,tsunomon_to_gabumon,2,-6:8 -3:1 +2:2 +3:2 +5:2 +7:1 +9:2 +11:2 +13:2 +15:2 +17:2 +19:3 +21:2,00 0A 08 CC 0C 01 80 45,02 02 00 02 22 01 00 02 00 02 22 02 00 02 00 02
